# Derived from google/mozc emoji_data.tsv, revision 9fbd649bea4c5e99cd8ad5e487213b26a953a376
# Copyright 2010-2018, Google Inc. All rights reserved.
# License: BSD-3-Clause; see THIRD_PARTY_LICENSES for full terms.
# Unicode CLDR 46.1; Copyright © 2004-2024 Unicode, Inc.
# License: Unicode-3.0; see THIRD_PARTY_LICENSES for full terms.
# azooKey porter version: 1
# Emoji version ceiling: 15.0
# Product aliases: 😄 = わらい / smile (preferred equal match).
#️⃣	かこみすうじ|しゃーぷ|しゃーぷだいやる		絵文字	1874
🤽‍♀️	きゅうぎ|じょせい|すいえい|すいきゅう|すいきゅうをするおんな|すいじょうきょうぎ|すぽーつ		絵文字	362
🤽‍♂️	きゅうぎ|すいえい|すいきゅう|すいきゅうをするおとこ|すいじょうきょうぎ|すぽーつ|だんせい		絵文字	361
🤾	あすりーと|きゃっち|きゅうぎ|すぽーつ|すろーする|なげる|はんどぼーる|はんどぼーるをするひと|ほる|ぼーる	athletics|ball|catch|chuck|handball|hurl|lob|person|person_playing_handball|pitch|playing|sport|throw|toss	ハンドボールをする人	360
🤾‍♀️	きゃっち|きゅうぎ|じょせい|すぽーつ|すろーする|なげる|はんどぼーる|はんどぼーるをするおんな|ほる|ぼーる		絵文字	359
🤾‍♂️	おとこ|きゅうぎ|すぽーつ|だんせい|はんどぼーる|はんどぼーるをするおとこ		絵文字	358
🤿	しゅのーけりんぐ|すきゅーば|すぽーつ|だいびんぐ|だいびんぐますく|ますく	diving|diving_mask|mask|scuba|snorkeling	ダイビング マスク	357
🥀	しおれた|しおれたはな|はな	dying|flower|wilted|wilted_flower	しおれた花	356
🥁	おんがく|がっき|たいこ|どらむ|どらむすてぃっく	drum|drumsticks|music	ドラム	355
🥂	かんぱい|ぐらす|ぐらすでかんぱい|しゃんぱん|しゃんぺん|しゅくはい|すぱーくりんぐわいん|すぷまんて	celebrate|clink|clinking|clinking_glasses|drink|glass|glasses	グラスで乾杯	354
🥃	うぃすきー|ういすきー|ぐらす|しょっと|すこっち|たんぶらー|たんぶらーぐらす	glass|liquor|scotch|shot|tumbler|tumbler_glass|whiskey|whisky	タンブラーグラス	353
🥄	かとらりー|しょっき|すぷーん	eat|spoon|tableware	スプーン	352
🥅	ごーる|ごーるねっと|すぽーつ|ねっと	goal|goal_net|net	ゴールネット	351
🥇	きん|きんめだる|ごーるど|めだる|ゆうしょう	1st|1st_place_medal|first|gold|medal|place	金メダル	350
🥈	ぎん|ぎんめだる|しるばー|めだる	2nd|2nd_place_medal|medal|place|second|silver	銀メダル	349
🥉	どう|どうめだる|ぶろんず|めだる	3rd|3rd_place_medal|bronze|medal|place|third	銅メダル	348
🥊	ぐろーぶ|すぽーつ|ぼくしんぐ|ぼくしんぐぐろーぶ	boxing|boxing_glove|glove	ボクシング	347
🥋	かくとうぎ|からて|じゅうどう|すぽーつ|てこんどー|どうぎ|ぶどう	arts|judo|karate|martial|martial_arts_uniform|taekwondo|uniform	武道	346
🥌	かーりんぐ|げーむ|しあい|すとーん|すぽーつ	curling|curling_stone|game|rock|stone	カーリング	345
🥍	ごーる|すてぃっく|すぽーつ|ぼーる|らくろす	ball|goal|lacrosse|sports|stick	ラクロス	344
🥎	すぽーつ|そふとぼーる|へたなげ|ぼーる	ball|glove|softball|sports|underarm	ソフトボール	343
🥏	あるてぃめっと|えんばん|ふらいんぐでぃすく|ふりすびー	disc|flying|flying_disc|ultimate	フリスビー	342
🥐	くろわっさん|ぱん|ふらんす|べーかりー	bread|breakfast|crescent|croissant|food|french|roll	クロワッサン	341
🥑	あぼかど|くだもの|やさい	avocado|food|fruit	アボカド	340
🥒	きゅうり|つけもの|ぴくるす|やさい	cucumber|food|pickle|vegetable	キュウリ	339
🥓	にく|べーこん	bacon|breakfast|food|meat	ベーコン	338
🥔	いも|じゃがいも|ぽてと|やさい	food|potato|vegetable	ジャガイモ	337
🥕	にんじん|やさい	carrot|food|vegetable	人参	336
🥖	ばげっと|ぱん|ふらんすぱん|べーかりー	baguette|baguette_bread|bread|food|french	バゲット	335
🥗	ぐりーん|ぐりーんさらだ|さらだ	food|green|green_salad|salad	グリーンサラダ	334
🥘	しーふーど|ぱえりあ|ぱえりあなべ	casserole|food|paella|pan|shallow|shallow_pan_of_food	パエリア	333
🥙	けばぶ|けばぶさんど|ぴたぱん|らっぷさんど	falafel|flatbread|food|gyro|kebab|stuffed|stuffed_flatbread	ケバブサンド	332
🥚	たまご	breakfast|egg|food	卵	331
🥛	ぎゅうにゅう|ぎゅうにゅういりのこっぷ|ぐらす|こっぷ|みるく	drink|glass|glass_of_milk|milk	牛乳入りのコップ	330
🥜	なっつ|ぴーなっつ|やさい|らっかせい	food|nut|peanut|peanuts|vegetable	ピーナッツ	329
🥝	きうい|きういふるーつ|くだもの	food|fruit|kiwi|kiwi_fruit	キウイフルーツ	328
🥞	ぱんけーき|ほっとけーき	breakfast|crpe|food|hotcake|pancake|pancakes	パンケーキ	327
🥟	ぎょうざ|ぎょーざ|てんしん|にくまん	dumpling|empanada|gyza|jiaozi|pierogi|potsticker	点心	326
🥠	おみくじ|ふぉーちゅんくっきー	cookie|fortune|fortune_cookie|prophecy	フォーチュンクッキー	325
🥡	ちゅうか|ていくあうとべんとう|でりばりー|はし|べんとう|もちかえり	box|chopsticks|delivery|food|oyster|pail|takeout|takeout_box	テイクアウト弁当	324
🥢	おはし|はし	chopsticks|hashi|jeotgarak|kuaizi	はし	323
🥣	おかゆ|おーとみーる|かゆ|しりある|ちょうしょく|ぼうるとすぷーん	bowl|bowl_with_spoon|breakfast|cereal|congee|oatmeal|porridge|spoon	ボウルとスプーン	322
🥤	こっぷ|じゅーす|すとろーかっぷ|そふとどりんく|そーだ|みず	cup|cup_with_straw|drink|juice|malt|soda|soft|straw|water	ストローカップ	321
🥥	くだもの|ここなっつ|ここなつ|やしのみ	coconut|colada|palm|pia	ココナツ	320
🥦	ぶろっこりー|やさい	broccoli|cabbage|wild	ブロッコリー	319
🥧	あっぷるぱい|おかし|たると|ぱい|ぱんぷきんぱい|みーとぱい	apple|filling|fruit|meat|pastry|pie|pumpkin|slice	パイ	318
🥨	ねじり|ぱん|ぷれっつぇる	convoluted|pretzel|twisted	プレッツェル	317
🥩	あかみにく|すてーき|すてーきにく|にく|びーふ|ぽーく|らむ	chop|cut|cut_of_meat|lambchop|meat|porkchop|red|steak	ステーキ肉	316
🥪	さんどいっち|ぱん	bread|sandwich	サンドイッチ	315
🥫	かん|かんづめ|ひじょうしょく	can|canned|canned_food|food	缶詰	314
🥬	きゃべつ|けーる|さらだ|ちんげんさい|はやさい|れたす	bok|burgers|cabbage|choy|green|kale|leafy|leafy_green|lettuce|salad	葉野菜	313
🥭	くだもの|たべもの|とろぴかる|ふるーつ|まんごー	food|fruit|mango|tropical	マンゴー	312
🥮	あき|おいわい|げっぺい|ちゅうかかし|ちゅうしゅうせつ	autumn|cake|festival|moon|moon_cake|yubng	月餅	311
🥯	くりーむちーず|ちょうしょく|ぱん|ぱんや|べーかりー|べーぐる	bagel|bakery|bread|breakfast|schmear	ベーグル	310
🥰	あいしてる|えがお|かお|はーと|はーとのえがお|むちゅう|めろめろ|らぶ	3|adore|crush|face|heart|hearts|ily|love|romance|smile|smiling|smiling_face_with_hearts|you	ハートの笑顔	309
🥱	あくびしたかお|おやすみ|かお|たいくつ|つかれ|ねむい|ふあー	bedtime|bored|face|goodnight|nap|night|sleep|sleepy|tired|whatever|yawn|yawning|yawning_face|zzz	あくびした顔	308
🥲	うれしなみだのかお|かお|かんげき|かんどう|じーん|なく|なみだ	face|glad|grateful|happy|joy|pain|proud|relieved|smile|smiley|smiling|smiling_face_with_tear|tear|touched	嬉し涙の顔	307
🥳	えがお|おいわい|おめでとう|たんじょうび|はっぴーばーすでー|ぱーてぃー|ぱーてぃーのかお|ふえ|ぼうし	bday|birthday|celebrate|celebration|excited|face|happy|hat|hooray|horn|party|partying|partying_face	パーティーの顔	306
🥴	うつろなめ|ちゅうどく|ふらふらのかお|べろんべろん|ほろよい|めまい	dizzy|drunk|eyes|face|intoxicated|mouth|tipsy|uneven|wavy|woozy|woozy_face	ふらふらの顔	305
🥵	あかいかお|あせ|あついかお|あつさ|したをだしたかお|しにそう|ねっちゅうしょう|はつねつ	dying|face|feverish|heat|hot|hot_face|panting|red-faced|stroke|sweating|tongue	暑い顔	304
🥶	あお|あおいかお|かお|こごえ|さむいかお|さむさ|しもやけ|つらら|ひょうてんか	blue|blue-faced|cold|cold_face|face|freezing|frostbite|icicles|subzero|teeth	寒い顔	303
🥷	おんみつ|くさのもの|しのび|すぱい|にんじゃ|にんじゅつ|ひと	assassin|fight|fighter|hidden|ninja|person|secret|skills|sly|soldier|stealth|war	忍者	302
🥸	かお|かそう|くちひげ|ひげ|へんそう|へんそうしたかお|めがね	disguise|disguised_face|eyebrow|face|glasses|incognito|moustache|mustache|nose|person|spy|tache|tash	変装した顔	301
🥹	うるうる|うれしなき|かお|こんがん|なきがお|なみだ|なみだをこらえたかお	admiration|aww|back|cry|embarrassed|face|face_holding_back_tears|feelings|grateful|gratitude|holding|joy|please|proud|resist|sad|tears	涙をこらえた顔	300
🥺	うったえるようなかお|おおきなめ|おねがい|かお|かなしみ|こいぬのめ|こんがん|なさけ|ぴえん	begging|big|eyes|face|mercy|not|pleading|pleading_face|please|pretty|puppy|sad|why	訴えるような顔	299
🥻	さりー|どれす|ふく|みんぞくいしょう	clothing|dress|sari	サリー	298
🥼	いしゃ|うわぎ|かがくしゃ|じっけん|はくい|ふく	clothes|coat|doctor|dr|experiment|jacket|lab|lab_coat|scientist|white	白衣	297
🥽	ごーぐる|すいえい|すきゅーば|だいびんぐ|ほごめがね|ようせつ	dive|eye|goggles|protection|scuba|swimming|welding	ゴーグル	296
🥾	あうとどあ|きゃんぷ|くつ|ちゃいろいくつ|とざんぐつ|はいきんぐ|はいきんぐしゅーず|ばっくぱっく|ぶーつ	backpacking|boot|brown|camping|hiking|hiking_boot|outdoors|shoe	ハイキングシューズ	295
🥿	すりっぽん|ばれえしゅーず|ふらっとしゅーず|ぺたんこくつ	ballet|comfy|flat|flat_shoe|flats|shoe|slip-on|slipper	フラットシューズ	294
🦀	かに|せいざ|どうぶつ	cancer|crab|zodiac	カニ	293
🦁	かお|ししざ|せいざ|どうぶつ|らいおん|らいおんのかお	alpha|animal|face|leo|lion|mane|order|rawr|roar|safari|strong|zodiac	ライオンの顔	292
🦂	さそり|さそりざ|せいざ|むし	scorpio|scorpion|scorpius|zodiac	サソリ	291
🦃	しちめんちょう|たーきー|とり|どうぶつ	bird|gobble|thanksgiving|turkey	七面鳥	290
🦄	いっかくじゅう|かお|どうぶつ|ゆにこーん|ゆにこーんのかお	face|unicorn	ユニコーンの顔	289
🦅	いーぐる|とり|どうぶつ|わし	animal|bird|eagle|ornithology	ワシ	288
🦆	かも|とり|どうぶつ	animal|bird|duck|ornithology	カモ	287
🦇	きゅうけつき|こうもり|どうぶつ|ばんぱいあ	animal|bat|vampire	コウモリ	286
🦈	さかな|さめ|どうぶつ	animal|fish|shark	サメ	285
🦉	とり|どうぶつ|ふくろう|みみずく	animal|bird|ornithology|owl|wise	フクロウ	284
🦊	かお|きつね|きつねのかお|どうぶつ	animal|face|fox	キツネの顔	283
🦋	こんちゅう|ちょう|ばたふらい|むし	butterfly|insect|pretty	チョウ	282
🦌	かお|しか|どうぶつ	animal|deer	シカ	281
🦍	かお|ごりら|どうぶつ	animal|gorilla	ゴリラ	280
🦎	とかげ|どうぶつ|はちゅうるい|やもり	animal|lizard|reptile	トカゲ	279
🦏	かお|さい|どうぶつ	animal|rhinoceros	サイ	278
🦐	えび|こえび|しゅりんぷ|しーふーど|どうぶつ	food|shellfish|shrimp|small	エビ	277
🦑	いか|しーふーど|どうぶつ|なんたいどうぶつ	animal|food|mollusk|squid	イカ	276
🦒	きりん|どうぶつ	animal|giraffe|spots	キリン	275
🦓	しま|しまうま|しましま|ぜぶら|どうぶつ	animal|stripe|zebra	シマウマ	274
🦔	とげ|どうぶつ|はりねずみ|やまあらし	animal|hedgehog|spiny	ハリネズミ	273
🦕	きょうりゅう|そうしょくきょうりゅう|でぃぷろどくす|ぶらきおさうるす|ぶろんとさうるす|りゅうきゃくるい	brachiosaurus|brontosaurus|dinosaur|diplodocus|sauropod	草食恐竜	272
🦖	きょうりゅう|てぃらのさうるす	dinosaur|rex|t|t-rex|tyrannosaurus	ティラノサウルス	271
🦗	こおろぎ|こんちゅう|ちょくしもく|ばった|むし	animal|bug|cricket|grasshopper|insect|orthoptera	バッタ	270
🦘	おーすとらりあ|かんがるー|じゃんぷ|じょーい|どうぶつ|ゆうたいるい	animal|joey|jump|kangaroo|marsupial	カンガルー	269
🦙	あるぱか|うーる|ぐあなこ|どうぶつ|びくーな|ようもう|らま	alpaca|animal|guanaco|llama|vicua|wool	ラマ	268
🦚	くじゃく|とり|はで|ぴーこっく	animal|bird|colorful|ornithology|ostentatious|peacock|peahen|pretty|proud	クジャク	267
🦛	かば|どうぶつ	animal|hippo|hippopotamus	カバ	266
🦜	おうむ|かいぞく|しゃべる|とり|どうぶつ	animal|bird|ornithology|parrot|pirate|talk	オウム	265
🦝	あらいぐま|こうきしん|ずるがしこい|せんさくずき|どうぶつ	animal|curious|raccoon|sly	アライグマ	264
🦞	ざりがに|しーふーど|どうぶつ|はさみ|びすく|れっどろぶすたー|ろぶすたー	animal|bisque|claws|lobster|seafood	ザリガニ	263
🦟	ういるす|か|さす|ねつ|びょうき|まらりあ|むし	bite|disease|fever|insect|malaria|mosquito|pest|virus	蚊	262
🦠	あめーば|ういるす|かがく|さいきん|ばくてりあ|びせいぶつ	amoeba|bacteria|microbe|science|virus	微生物	261
🦡	あなぐま|どうぶつ|みつあなぐま|らーてる	animal|badger|honey|pester	アナグマ	260
🦢	とり|どうぶつ|はくちょう|ひな|みにくいあひるのこ	animal|bird|cygnet|duckling|ornithology|swan|ugly	白鳥	259
🦣	きば|きょだい|ぜつめつ|どうぶつ|まんもす	animal|extinction|large|mammoth|tusk|wooly	マンモス	258
🦤	ぜつめつ|とべないとり|とり|どーどー|もーりしゃすとう	animal|bird|dodo|extinction|large|ornithology	ドードー	257
🦥	どうぶつ|なまけもの|のんびり|ものぐさ	lazy|sloth|slow	ナマケモノ	256
🦦	あそびすき|かわうそ|さかなをたべる|どうぶつ|らっこ	animal|fishing|otter|playful	カワウソ	255
🦧	おらんうーたん|さる|どうぶつ|もりのひと	animal|ape|monkey|orangutan	オランウータン	254
🦨	あくしゅう|すかんく|どうぶつ	animal|skunk|stink	スカンク	253
🦩	とり|どうぶつ|ねったい|はで|ぴんくいろ|ふらみんご	animal|bird|flamboyant|flamingo|ornithology|tropical	フラミンゴ	252
🦪	おいすたー|かい|かき|ぎょかい|しんじゅ|しーふーど|だいびんぐ|なまがき	diving|oyster|pearl	牡蠣	251
🦫	だむづくり|どうぶつ|びーばー	animal|beaver|dam|teeth	ビーバー	250
🦬	うし|どうぶつ|ばいそん|ばっふぁろー|むれ|やぎゅう	animal|bison|buffalo|herd|wisent	バイソン	249
🦭	あざらし|あしか|おっとせい|かいじゅう|とど|どうぶつ	animal|lion|ocean|sea|seal	アザラシ	248
🦮	あくせしびりてぃ|いぬ|しかく|しょうがい|ほじょ|ほじょけん|もうどうけん	accessibility|animal|blind|dog|guide|guide_dog	盲導犬	247
🦯	あくせしびりてぃ|しかく|しょうがい|つえ|はくじょう	accessibility|blind|cane|probing|white|white_cane	白杖	246
🦰	あかげ|あかげのひと|あかちゃ	ginger|hair|red|red_hair|redhead	赤毛	245
🦱	あふろ|かーる|くせげ|ぱんちぱーま|まきげ	afro|curly|curly_hair|hair|ringlets	巻き毛	244
🦲	かがくりょうほう|けがない|すきんへっど|はげあたま|ぼうず	bald|chemotherapy|hair|hairless|no|shaven	はげ頭	243
🦳	ぐれー|こうれいしゃ|しらが|ねんぱい|ろうじん	gray|hair|old|white|white_hair	白髪	242
🦴	いぬ|こっかく|ほね	bone|bones|dog|skeleton|wishbone	骨	241
🦵	あし|きっく|ひざ|まげたあし	bent|foot|kick|knee|leg|limb	脚	240
🦶	あし|あしくび|きっく|くるぶし|だんす|ふみつける	ankle|feet|foot|kick|stomp	足	239
🦷	しろいは|は|はいしゃ	dentist|pearly|teeth|tooth|white	歯	238
🦸	きょだいせいりょく|すーぱーひーろー|すーぱーまん|ぜん|ちょうじん|ひろいん|ひーろー	good|hero|superhero|superpower	スーパーヒーロー	237
🦸‍♀️	じょせい|じょせいのすーぱーひーろー|ぜん|ちょうじん|ひろいん|ひーろー		絵文字	236
🦸‍♂️	ぜん|だんせい|だんせいのすーぱーひーろー|ちょうじん|ひーろー		絵文字	235
🦹	あく|あくだま|あくにん|あくやく|ちょうあくだま|はんざいしゃ|はんにん|ひと|わるいひと|ゔぃらん	bad|criminal|evil|superpower|supervillain|villain	悪役	234
🦹‍♀️	あく|じょせい|じょせいのあくやく|ちょうじん|はんにん|ゔぃらん		絵文字	233
🦹‍♂️	あく|だんせい|だんせいのあくやく|ちょうじん|はんにん|ゔぃらん		絵文字	232
🦺	あんぜん|あんぜんべすと|きんきゅう|こうじ|ちょっき|はんしゃ|べすと	emergency|safety|safety_vest|vest	安全ベスト	231
🦻	あくせしびりてぃ|ちょうかく|なんちょう|ほちょうきをつけたみみ|みみ	accessibility|aid|ear|ear_with_hearing_aid|hard|hearing	補聴器を付けた耳	230
🦼	あくせしびりてぃ|いす|くるまいす|でんどうくるまいす	accessibility|motorized|motorized_wheelchair|wheelchair	電動車椅子	229
🦽	あくせしびりてぃ|いす|くるまいす|しゅどうしきくるまいす	accessibility|manual|manual_wheelchair|wheelchair	手動式車椅子	228
🦾	あくせしびりてぃ|うで|ぎしゅ|じんこうそうぐ|て	accessibility|arm|mechanical|mechanical_arm|prosthetic	義手	227
🦿	あくせしびりてぃ|あし|ぎそく|じんこうそうぐ	accessibility|leg|mechanical|mechanical_leg|prosthetic	義足	226
🧀	ちーず	cheese|cheese_wedge|wedge	チーズ	225
🧁	おかし|おやつ|かっぷけーき|けーき|さとう|すいーつ|べーかりー	bakery|cupcake|dessert|sprinkles|sugar|sweet|treat	カップケーキ	224
🧂	しお|しょっぱい|ちょうみりょう|ふりかけようき|やくみ	condiment|flavor|mad|salt|salty|shaker|taste|upset	塩	223
🧃	かみぱっくいんりょう|じゅーす|すとろー|どりんく|のみもの	beverage|beverage_box|box|juice|straw|sweet	紙パック飲料	222
🧄	かおり|がーりっく|におい|にんにく|やくみ|やさい	flavoring|garlic	ニンニク	221
🧅	たまねぎ|ねぎ|やくみ|やさい	flavoring|onion	タマネギ	220
🧆	ころっけ|にくだんご|ひよこまめ|ふぁらふぇる	chickpea|falafel|meatball	ファラフェル	219
🧇	ちょうしょく|ふんわり|やきがし|わっふる	breakfast|indecisive|iron|waffle	ワッフル	218
🧈	にゅうせいひん|ばたー	butter|dairy	バター	217
🧉	おちゃ|どりんく|のみもの|まてちゃ	drink|mate	マテ茶	216
🧊	かくごおり|こおり|つめたい|ひょうざん	cold|cube|ice|iceberg	角氷	215
🧋	おちゃ|たぴおか|たぴおかどりんく|どりんく|のみもの|ばぶるてぃー|みるくてぃー	boba|bubble|bubble_tea|food|milk|pearl|tea	タピオカドリンク	214
🧌	おとぎばなし|とろーる|ふぁんたじー|もんすたー	fairy|fantasy|monster|tale|troll|trolling	トロール	213
🧍	きりつ|たっている|たつひと|ひと	person|person_standing|stand|standing	立つ人	212
🧍‍♀️	きりつ|じょせい|たつおんな		絵文字	211
🧍‍♂️	きりつ|たつおとこ|だんせい		絵文字	210
🧎	すわる|せいざするひと|ひざまずく|ひと	kneel|kneeling|knees|person|person_kneeling	正座する人	209
🧎‍♀️	じょせい|すわる|せいざするじょせい|ひざまずく		絵文字	208
🧎‍♂️	すわる|せいざするだんせい|だんせい|ひざまずく		絵文字	207
🧏	あくせしびりてぃ|きこえない|しょうがい|ちょうかく|ひと|みみのふじゆうなひと	accessibility|deaf|deaf_person|ear|gesture|hear|person	耳の不自由な人	206
🧏‍♀️	あくせしびりてぃ|しょうがい|じょせい|ちょうかく|みみのふじゆうなじょせい		絵文字	205
🧏‍♂️	あくせしびりてぃ|しょうがい|だんせい|ちょうかく|みみのふじゆうなだんせい		絵文字	204
🧐	かお|かためがね|かんがえる|じょうひん|めがね|ものくるをつけたかお	classy|face|face_with_monocle|fancy|monocle|rich|stuffy|wealthy	モノクルを付けた顔	203
🧑	おとな|かお|せいじん|ちゅうせいてき	adult|person	大人	202
🧑‍⚕️	いし|いしゃ|せらぴすと		絵文字	201
🧑‍⚖️	さいばん|さいばんかん		絵文字	200
🧑‍✈️	きちょう|そうじゅうし|ぱいろっと		絵文字	199
🧑‍🌾	がーでなー|のうか|のうぎょう|のうじょうぬし	farmer|gardener|rancher	農家	198
🧑‍🍳	こっく|しぇふ|りょうり	chef|cook	コック	197
🧑‍🍼	あかちゃん|しんせいじ|じゅにゅう|じゅにゅうするひと|ちちおや|ははおや|ひと	baby|feed|feeding|nanny|newborn|nursing|parent|person_feeding_baby	授乳する人	196
🧑‍🎄	くりすます|さんた|さんたくろーす|さんたさん|ひと|ぼうし	celebration|christmas|claus|fairy|fantasy|holiday|merry|mx|mx_claus|santa|tale|xmas	サンタさん	195
🧑‍🎓	かくぼう|がくせい|そつぎょう	graduate|student	学生	194
🧑‍🎤	あーてぃすと|かしゅ|しんがー|すたー|ろっかー	actor|entertainer|rock|rockstar|singer|star	歌手	193
🧑‍🎨	あーてぃすと|えかき|がか|げいじゅつか	artist|palette	芸術家	192
🧑‍🏫	きょうし|きょうじゅ|こうし|せんせい|たんにん	instructor|lecturer|professor|teacher	教師	191
🧑‍🏭	こういん|こうじょう|ものづくり|ようせつこう	assembly|factory|factory_worker|industrial|worker	溶接工	190
🧑‍💻	かいはつしゃ|ぎじゅつしゃ|こんぴゅーた|ぱそこん|ぷろぐらま	coder|computer|developer|inventor|software|technologist	技術者	189
🧑‍💼	かいしゃいん|さらりーまん|びじねすぱーそん	architect|business|manager|office|office_worker|white-collar|worker	会社員	188
🧑‍🔧	こうさく|さぎょういん|すぱな|せいびし|めかにっく	electrician|mechanic|plumber|tradesperson	整備士	187
🧑‍🔬	かがくしゃ|せいぶつがくしゃ|ぶつりがくしゃ	biologist|chemist|engineer|mathematician|physicist|scientist	科学者	186
🧑‍🚀	うちゅうひこうし|ろけっと	astronaut|rocket|space	宇宙飛行士	185
🧑‍🚒	きゅうじょたい|しょうぼうし|れすきゅー	fire|firefighter|firetruck	消防士	184
🧑‍🤝‍🧑	かっぷる|こいびと|つなぐ|て|てをつなぐ|てをつなぐふたり|ともだち|ひと	bae|bestie|bff|couple|dating|flirt|friends|hand|hold|people|people_holding_hands|twins	手をつなぐ2人	183
🧑‍🦯	あくせしびりてぃ|しかく|しょうがい|つえをついたひと|め	accessibility|blind|cane|person|person_with_white_cane|probing|white	杖をついた人	182
🧑‍🦰	あかげ|おとな|かお|せいじん|ちゅうせいてき		絵文字	181
🧑‍🦱	おとな|かお|せいじん|ちゅうせいてき|まきげ		絵文字	180
🧑‍🦲	おとな|かお|せいじん|ちゅうせいてき|はげあたま		絵文字	179
🧑‍🦳	おとな|かお|しらが|せいじん|ちゅうせいてき		絵文字	178
🧑‍🦼	あくせしびりてぃ|くるまいす|しょうがい|でんどうくるまいすのひと	accessibility|motorized|person|person_in_motorized_wheelchair|wheelchair	電動車椅子の人	177
🧑‍🦽	あくせしびりてぃ|くるまいす|しゅどうしきくるまいすのひと|しょうがい	accessibility|manual|person|person_in_manual_wheelchair|wheelchair	手動式車椅子の人	176
🧒	かお|きっず|こども|ちゅうせいてき	bright-eyed|child|grandchild|kid|young|younger	子供	175
🧓	おとしより|おとな|かお|こうれいしゃ|ちゅうせいてき|ろうじん	adult|elderly|grandparent|old|older_person|person|wise	お年寄り	174
🧔	あごひげ|あごひげのだんせい|あごひげのひと|かお|ひげ|ひと	beard|bearded|person|person_beard|whiskers	あごひげの人	173
🧔‍♀️	あごひげ|あごひげのじょせい|おんな|かお|ひげ		絵文字	172
🧔‍♂️	あごひげ|あごひげのだんせい|おとこ|かお|ひげ		絵文字	171
🧕	おんな|じょせい|すかーふ|すかーふのじょせい|ひじゃぶ|べーる	bandana|head|headscarf|hijab|kerchief|mantilla|tichel|woman|woman_with_headscarf	スカーフの女性	170
🧖	くつろぐ|さうな|さうなにはいるひと|じょうき|すぱ|むしぶろ|りらっくす	day|luxurious|pamper|person|person_in_steamy_room|relax|room|sauna|spa|steam|steambath|unwind	サウナに入る人	169
🧖‍♀️	おんな|さうな|さうなにはいるおんな|じょせい		絵文字	168
🧖‍♂️	おとこ|さうな|さうなにはいるおとこ|だんせい		絵文字	167
🧗	とざん|のぼる|やま|やまのぼり|やまをのぼるひと|ろっくくらいまー	climb|climber|climbing|mountain|person|person_climbing|rock|scale|up	山を登る人	166
🧗‍♀️	おんな|じょせい|とざん|やまのぼり|やまをのぼるおんな		絵文字	165
🧗‍♂️	おとこ|だんせい|とざん|やまのぼり|やまをのぼるおとこ		絵文字	164
🧘	くつろぎ|こざ|ぜん|へいあん|めいそう|よが|よがぎょうじゃ|よがのぽーずをするひと|りらっくす|れんげざのぽーず	cross|legged|legs|lotus|meditation|peace|person|person_in_lotus_position|position|relax|serenity|yoga|yogi|zen	ヨガのポーズをする人	163
🧘‍♀️	おんな|じょせい|めいそう|よが|よがのぽーずをするおんな		絵文字	162
🧘‍♂️	おとこ|だんせい|めいそう|よが|よがのぽーずをするおとこ		絵文字	161
🧙	しょうかん|じゅもん|ふぁんたじー|まじゅつし|まじょ|まほう|まほうつかい|ろーるぷれい	fantasy|mage|magic|play|sorcerer|sorceress|sorcery|spell|summon|witch|wizard	魔法使い	160
🧙‍♀️	おんな|おんなのまほうつかい|じょせい|まじょ|まほうつかい		絵文字	159
🧙‍♂️	おとこ|おとこのまほうつかい|だんせい|まほうつかい		絵文字	158
🧚	おとぎばなし|おべろん|しんわ|でんせつ|どうわ|ぱっく|ふぁんたじー|まほう|ようせい	fairy|fairytale|fantasy|myth|person|pixie|tale|wings	妖精	157
🧚‍♀️	おんな|おんなのようせい|じょせい|ようせい		絵文字	156
🧚‍♂️	おとこ|おとこのようせい|だんせい|ようせい		絵文字	155
🧛	きば|きゅうけつき|きょうふ|ち|どらきゅら|は|はろうぃーん|ばんぱいあ|ふじみ	blood|dracula|fangs|halloween|scary|supernatural|teeth|undead|vampire	吸血鬼	154
🧛‍♀️	おんな|おんなのきゅうけつき|きゅうけつき|じょせい|どらきゅら|ばんぱいあ		絵文字	153
🧛‍♂️	おとこ|おとこのきゅうけつき|きゅうけつき|だんせい|どらきゅら|ばんぱいあ		絵文字	152
🧜	うみのせいぶつ|おとぎばなし|かいてい|さいれん|でんせつ|にんぎょ|はんぎょじん|まーめいど	creature|fairytale|folklore|merperson|ocean|sea|siren|trident	人魚	151
🧜‍♀️	おんな|じょせい|にんぎょ|まーめいど		絵文字	150
🧜‍♂️	おとこ|だんせい|にんぎょ|まーまん		絵文字	149
🧝	えるふ|しんぴてき|しんわ|でんせつ|ふぁんたじー|まほう|まりょく|ようせい	elf|elves|enchantment|fantasy|folklore|magic|magical|myth	エルフ	148
🧝‍♀️	えるふ|おんな|おんなのえるふ|じょせい		絵文字	147
🧝‍♂️	えるふ|おとこ|おとこのえるふ|だんせい		絵文字	146
🧞	しんわ|じにー|せいれい|ふぁんたじー|ふかしぎ|まじん|らんぷをこする	djinn|fantasy|genie|jinn|lamp|myth|rub|wishes	精霊	145
🧞‍♀️	おんな|おんなのせいれい|じょせい|せいれい|まじん		絵文字	144
🧞‍♂️	おとこ|おとこのせいれい|せいれい|だんせい|まじん		絵文字	143
